system:index,GridID,count,max,mean,median,min,sum,.geo
00000000000000000002,2409,2,7649.0,7560.0,7560.0,7471.0,15120.0,"{""type"":""Polygon"",""coordinates"":[[[117.45000168746127,38.82000181568451],[117.51250156887173,38.820001844329965],[117.57500141246646,38.82000185246861],[117.6375013560503,38.82000178324576],[117.70000117902012,38.8200018185958],[117.76250110819338,38.82000180407357],[117.82500092265155,38.8200018472929],[117.88750084859045,38.82000179296006],[117.9500006647658,38.820001821972156],[117.9500006647658,39.3200008127889],[117.88750084859045,39.320000818328175],[117.82500092265155,39.320000815275414],[117.76250110819338,39.32000084400699],[117.70000117902012,39.3200008406325],[117.6375013560503,39.32000084513379],[117.57500141246646,39.320000792532234],[117.51250156887173,39.320000795745536],[117.45000168746127,39.32000083932202],[117.45000168746127,38.82000181568451]]]}"
00000000000000000003,2410,1,12542.0,12542.0,12542.0,12542.0,12542.0,"{""type"":""Polygon"",""coordinates"":[[[121.44999813437167,38.82000179864508],[121.51249855521633,38.820001833482735],[121.57499900250107,38.82000184471071],[121.63749950182846,38.82000177467924],[121.69999990430806,38.82000183380117],[121.76250032174214,38.82000179356046],[121.82500077832776,38.82000181106196],[121.88750121089527,38.82000178153815],[121.95000164273927,38.82000178932366],[121.95000164273927,39.32000078731913],[121.88750121089527,39.320000822938766],[121.82500077832776,39.32000080882581],[121.76250032174214,39.320000805281076],[121.69999990430806,39.320000845922266],[121.63749950182846,39.32000077610561],[121.57499900250107,39.32000082419467],[121.51249855521633,39.320000853575735],[121.44999813437167,39.32000085127154],[121.44999813437167,38.82000179864508]]]}"
00000000000000000009,2491,95,92960.0,15882.915789473684,9029.0,5530.0,1508877.0,"{""type"":""Polygon"",""coordinates"":[[[113.94999980127372,39.320000796509646],[114.01249961494779,39.32000083591182],[114.07499948848324,39.32000082635933],[114.13749938691707,39.32000084765649],[114.19999927528013,39.32000082998669],[114.26249911859477,39.32000085264107],[114.32499906323218,39.32000080519468],[114.3874988927758,39.32000080639216],[114.44999875351041,39.320000819721436],[114.44999875351041,39.81999981266634],[114.3874988927758,39.81999978546455],[114.32499906323218,39.81999979793953],[114.26249911859477,39.819999813446636],[114.19999927528013,39.819999788428646],[114.13749938691707,39.819999833600214],[114.07499948848324,39.81999979690068],[114.01249961494779,39.819999822360124],[113.94999980127372,39.81999983151015],[113.94999980127372,39.320000796509646]]]}"
0000000000000000000a,2492,113,59547.0,10968.566371681416,8309.727272727272,3269.0,1239448.0,"{""type"":""Polygon"",""coordinates"":[[[114.44999875351041,39.320000819721436],[114.51249861031246,39.32000084851488],[114.57499851865738,39.32000080104995],[114.63749835271804,39.32000084943564],[114.69999825847623,39.32000080646492],[114.76249811002621,39.32000084363246],[114.82499805317266,39.320000847387256],[114.8874978713726,39.32000086035386],[114.94999780081427,39.32000082213409],[114.94999780081427,39.81999979438692],[114.8874978713726,39.81999984699675],[114.82499805317266,39.8199997960714],[114.76249811002621,39.81999985058272],[114.69999825847623,39.819999820835875],[114.63749835271804,39.81999982060224],[114.57499851865738,39.819999828003084],[114.51249861031246,39.8199998081918],[114.44999875351041,39.81999981266634],[114.44999875351041,39.320000819721436]]]}"
0000000000000000000b,2493,334,68412.0,11044.883233532933,7964.414444444445,5526.0,3688991.0,"{""type"":""Polygon"",""coordinates"":[[[114.94999780081427,39.32000082213409],[115.01249816795351,39.3200007994161],[115.0749986654598,39.320000779931945],[115.13749907662935,39.32000080542001],[115.19999954668145,39.32000083436188],[115.26249994931185,39.32000081308974],[115.32500033907466,39.32000079450832],[115.38750077038793,39.320000830975864],[115.45000120714293,39.320000847049016],[115.45000120714293,39.81999984559746],[115.38750077038793,39.81999985173574],[115.32500033907469,39.81999985241919],[115.26249994931185,39.819999849584015],[115.19999954668145,39.81999979219181],[115.13749907662935,39.8199998497778],[115.0749986654598,39.81999978131505],[115.01249816795351,39.819999850318275],[114.94999780081427,39.81999979438692],[114.94999780081427,39.32000082213409]]]}"
0000000000000000000c,2494,19,20746.0,8191.315789473684,6904.0,5531.0,155635.0,"{""type"":""Polygon"",""coordinates"":[[[115.45000120714293,39.320000847049016],[115.51250107096507,39.3200008198518],[115.57500095838192,39.32000082285485],[115.63750083301515,39.320000853933706],[115.70000074871464,39.3200008153581],[115.76250057859622,39.32000079986458],[115.82500046656986,39.320000835838975],[115.887500375804,39.32000084584531],[115.95000026937656,39.32000082629321],[115.95000026937656,39.819999797635916],[115.887500375804,39.81999982312263],[115.82500046656986,39.81999982737242],[115.76250057859622,39.81999981470762],[115.70000074871464,39.81999978922452],[115.63750083301515,39.81999979743624],[115.57500095838192,39.819999821389835],[115.51250107096507,39.81999981198615],[115.45000120714293,39.81999984559746],[115.45000120714293,39.320000847049016]]]}"
0000000000000000000d,2497,0,,,,,0.0,"{""type"":""Polygon"",""coordinates"":[[[116.94999826605553,39.320000814850786],[117.01249869297735,39.32000080371387],[117.07499913599196,39.32000083771824],[117.1374995553392,39.32000083387334],[117.20000000084326,39.32000083339639],[117.26250043236597,39.320000826190565],[117.32500080961704,39.32000080194263],[117.38750127144553,39.320000851360085],[117.45000168746127,39.32000083932202],[117.45000168746127,39.8199997926984],[117.38750127144553,39.81999981013907],[117.32500080961702,39.81999982623082],[117.26250043236597,39.81999982993601],[117.20000000084326,39.81999980537648],[117.1374995553392,39.81999983649429],[117.07499913599196,39.81999978830385],[117.01249869297735,39.819999839773494],[116.94999826605553,39.819999782230305],[116.94999826605553,39.320000814850786]]]}"
0000000000000000000e,2498,9,35448.0,14827.222222222223,10400.0,5547.0,133445.0,"{""type"":""Polygon"",""coordinates"":[[[117.45000168746127,39.32000083932202],[117.51250156887173,39.320000795745536],[117.57500141246646,39.320000792532234],[117.6375013560503,39.32000084513379],[117.70000117902012,39.3200008406325],[117.76250110819338,39.32000084400699],[117.82500092265155,39.320000815275414],[117.88750084859045,39.320000818328175],[117.9500006647658,39.3200008127889],[117.9500006647658,39.81999979714854],[117.88750084859045,39.81999980142471],[117.82500092265155,39.819999849261364],[117.76250110819338,39.81999983578725],[117.70000117902012,39.8199998444797],[117.6375013560503,39.81999984267469],[117.57500141246646,39.81999984021617],[117.51250156887173,39.81999980399283],[117.45000168746127,39.8199997926984],[117.45000168746127,39.32000083932202]]]}"
0000000000000000000f,2502,0,,,,,0.0,"{""type"":""Polygon"",""coordinates"":[[[121.44999813437167,39.32000085127154],[121.51249855521633,39.320000853575735],[121.57499900250107,39.32000082419467],[121.63749950182846,39.32000077610561],[121.69999990430806,39.320000845922266],[121.76250032174214,39.320000805281076],[121.82500077832776,39.32000080882581],[121.88750121089527,39.320000822938766],[121.95000164273927,39.32000078731913],[121.95000164273927,39.81999978738367],[121.88750121089527,39.81999978759097],[121.82500077832776,39.81999979115142],[121.76250032174214,39.81999978840908],[121.69999990430806,39.81999981369742],[121.63749950182846,39.81999978575585],[121.57499900250107,39.8199998618814],[121.51249855521633,39.819999836234246],[121.44999813437167,39.81999983911417],[121.44999813437167,39.32000085127154]]]}"
00000000000000000010,2503,0,,,,,0.0,"{""type"":""Polygon"",""coordinates"":[[[121.95000164273927,39.32000078731913],[122.01250148941376,39.32000082740916],[122.07500138106097,39.32000083932979],[122.13750125273944,39.32000078824953],[122.20000112576413,39.32000082603879],[122.26250102090869,39.32000081921563],[122.32500087190937,39.32000080317509],[122.38750078504238,39.32000083039265],[122.4500006066576,39.320000820143115],[122.4500006066576,39.81999981355963],[122.38750078504238,39.819999833879],[122.32500087190937,39.81999978944735],[122.26250102090869,39.81999983165792],[122.20000112576413,39.819999839475585],[122.13750125273944,39.819999849433],[122.07500138106097,39.819999853946314],[122.01250148941376,39.81999984497236],[121.95000164273927,39.81999978738367],[121.95000164273927,39.32000078731913]]]}"
00000000000000000011,2504,1,5525.0,5525.0,5525.0,5525.0,5525.0,"{""type"":""Polygon"",""coordinates"":[[[122.4500006066576,39.320000820143115],[122.51250052831789,39.32000079709304],[122.57500039546913,39.32000082203322],[122.63750022588242,39.32000083056871],[122.7000001229489,39.32000080180018],[122.76250001702593,39.32000083943868],[122.82499983811324,39.32000083416963],[122.88749977392061,39.32000080742619],[122.9499996672799,39.320000818126594],[122.9499996672799,39.81999984242209],[122.88749977392061,39.8199998288573],[122.82499983811324,39.81999981461198],[122.76250001702593,39.81999981227732],[122.7000001229489,39.81999980257667],[122.63750022588242,39.819999824633186],[122.57500039546913,39.81999984698579],[122.51250052831789,39.819999821567315],[122.4500006066576,39.81999981355963],[122.4500006066576,39.320000820143115]]]}"
00000000000000000014,2585,1,6206.0,6206.0,6206.0,6206.0,6206.0,"{""type"":""Polygon"",""coordinates"":[[[113.94999980127372,39.81999983151015],[114.01249961494779,39.819999822360124],[114.07499948848324,39.81999979690068],[114.13749938691707,39.819999833600214],[114.19999927528013,39.819999788428646],[114.26249911859477,39.819999813446636],[114.32499906323218,39.81999979793953],[114.3874988927758,39.81999978546455],[114.44999875351041,39.81999981266634],[114.44999875351041,40.31999883568361],[114.3874988927758,40.31999881362048],[114.32499906323218,40.319998782408135],[114.26249911859477,40.319998853655925],[114.19999927528013,40.31999883757712],[114.13749938691707,40.31999884507167],[114.07499948848324,40.319998799452414],[114.01249961494779,40.319998844278345],[113.94999980127372,40.31999882887505],[113.94999980127372,39.81999983151015]]]}"
00000000000000000015,2586,4,17948.0,11486.75,10915.0,6169.0,45947.0,"{""type"":""Polygon"",""coordinates"":[[[114.44999875351041,39.81999981266634],[114.51249861031246,39.8199998081918],[114.57499851865738,39.819999828003084],[114.63749835271804,39.81999982060224],[114.69999825847623,39.819999820835875],[114.76249811002621,39.81999985058272],[114.82499805317266,39.8199997960714],[114.8874978713726,39.81999984699675],[114.94999780081427,39.81999979438692],[114.94999780081427,40.31999884904374],[114.8874978713726,40.319998808384845],[114.82499805317266,40.31999882976952],[114.76249811002621,40.31999882903523],[114.69999825847623,40.31999883796661],[114.63749835271804,40.319998824070986],[114.57499851865738,40.31999883938618],[114.51249861031246,40.319998850522694],[114.44999875351041,40.31999883568361],[114.44999875351041,39.81999981266634]]]}"
00000000000000000016,2587,102,52451.0,11408.627450980392,8947.6,5489.0,1163680.0,"{""type"":""Polygon"",""coordinates"":[[[114.94999780081427,39.81999979438692],[115.01249816795351,39.819999850318275],[115.0749986654598,39.81999978131505],[115.13749907662935,39.8199998497778],[115.19999954668145,39.81999979219181],[115.26249994931185,39.819999849584015],[115.32500033907469,39.81999985241919],[115.38750077038793,39.81999985173574],[115.45000120714293,39.81999984559746],[115.45000120714293,40.319998815299066],[115.38750077038793,40.3199988295607],[115.32500033907466,40.31999885049504],[115.26249994931185,40.319998807703364],[115.19999954668145,40.31999879763117],[115.13749907662935,40.3199988432621],[115.0749986654598,40.319998852220024],[115.01249816795351,40.31999879452911],[114.94999780081427,40.31999884904374],[114.94999780081427,39.81999979438692]]]}"
00000000000000000017,2588,49,51501.0,10312.204081632653,6895.0,5498.0,505298.0,"{""type"":""Polygon"",""coordinates"":[[[115.45000120714293,39.81999984559746],[115.51250107096507,39.81999981198615],[115.57500095838192,39.819999821389835],[115.63750083301515,39.81999979743624],[115.70000074871464,39.81999978922452],[115.76250057859622,39.81999981470762],[115.82500046656986,39.81999982737242],[115.887500375804,39.81999982312263],[115.95000026937656,39.819999797635916],[115.95000026937656,40.3199988304254],[115.887500375804,40.31999879585886],[115.82500046656986,40.31999881846068],[115.76250057859622,40.31999883047767],[115.70000074871464,40.31999883672656],[115.63750083301515,40.31999881165487],[115.57500095838192,40.31999881083418],[115.51250107096507,40.31999885951408],[115.45000120714293,40.319998815299066],[115.45000120714293,39.81999984559746]]]}"
00000000000000000018,2589,59,26208.0,9686.457627118643,8229.0,4019.0,571501.0,"{""type"":""Polygon"",""coordinates"":[[[115.95000026937656,39.819999797635916],[116.01250011027291,39.81999981973064],[116.07499995156216,39.819999862854324],[116.13749984612735,39.81999982669388],[116.1999997565261,39.819999852282784],[116.26249964521116,39.81999978716311],[116.32499947452831,39.81999984506338],[116.38749938684246,39.81999982914795],[116.44999925409569,39.8199998277953],[116.44999925409569,40.31999884812386],[116.38749938684246,40.31999885018809],[116.32499947452831,40.31999879265864],[116.26249964521116,40.31999880634248],[116.1999997565261,40.319998797092595],[116.13749984612735,40.319998844419075],[116.07499995156216,40.319998809467926],[116.01250011027291,40.31999884404931],[115.95000026937656,40.3199988304254],[115.95000026937656,39.819999797635916]]]}"
00000000000000000019,2590,38,66502.0,14431.421052631578,8575.5,5484.0,548394.0,"{""type"":""Polygon"",""coordinates"":[[[116.44999925409569,39.8199998277953],[116.51249912824201,39.81999981193912],[116.57499897102883,39.81999984735618],[116.63749883404937,39.81999983107271],[116.69999876867364,39.819999805960315],[116.76249864621,39.819999785893245],[116.82499851772049,39.81999981306762],[116.8874983441674,39.81999980552333],[116.94999826605553,39.819999782230305],[116.94999826605553,40.319998781857024],[116.8874983441674,40.31999884966596],[116.82499851772049,40.31999882056523],[116.76249864621,40.31999882189219],[116.69999876867364,40.3199987908007],[116.63749883404937,40.31999883143568],[116.57499897102883,40.31999885809151],[116.51249912824201,40.31999882926787],[116.44999925409569,40.31999884812386],[116.44999925409569,39.8199998277953]]]}"
0000000000000000001a,2591,211,144353.0,9913.805687203792,7551.315789473684,5485.0,2091813.0,"{""type"":""Polygon"",""coordinates"":[[[116.94999826605553,39.819999782230305],[117.01249869297735,39.819999839773494],[117.07499913599196,39.81999978830385],[117.1374995553392,39.81999983649429],[117.20000000084326,39.81999980537648],[117.26250043236597,39.81999982993601],[117.32500080961702,39.81999982623082],[117.38750127144553,39.81999981013907],[117.45000168746127,39.8199997926984],[117.45000168746127,40.31999880077934],[117.38750127144553,40.31999882103178],[117.32500080961704,40.319998824174235],[117.26250043236597,40.31999879980012],[117.20000000084326,40.31999880575749],[117.1374995553392,40.3199987815326],[117.07499913599196,40.31999881098976],[117.01249869297735,40.31999878334951],[116.94999826605553,40.319998781857024],[116.94999826605553,39.819999782230305]]]}"
0000000000000000001b,2592,124,24725.0,8239.411290322581,6523.258333333333,5484.0,1021687.0,"{""type"":""Polygon"",""coordinates"":[[[117.45000168746127,39.8199997926984],[117.51250156887173,39.81999980399283],[117.57500141246646,39.81999984021617],[117.6375013560503,39.81999984267469],[117.70000117902012,39.8199998444797],[117.76250110819338,39.81999983578725],[117.82500092265155,39.819999849261364],[117.88750084859045,39.81999980142471],[117.9500006647658,39.81999979714854],[117.9500006647658,40.31999883152614],[117.88750084859045,40.31999878146359],[117.82500092265155,40.319998823542235],[117.76250110819338,40.31999878204339],[117.70000117902012,40.319998813440115],[117.6375013560503,40.31999881358368],[117.57500141246646,40.319998865954574],[117.51250156887173,40.319998793739316],[117.45000168746127,40.31999880077934],[117.45000168746127,39.8199997926984]]]}"
0000000000000000001c,2593,11,31657.0,11695.181818181818,7570.0,5484.0,128647.0,"{""type"":""Polygon"",""coordinates"":[[[117.9500006647658,39.81999979714854],[118.01250059673546,39.819999824524295],[118.07500042291933,39.81999984280764],[118.13750027893767,39.81999986262656],[118.20000021071498,39.81999984494147],[118.26250008541567,39.819999797476626],[118.32499994851155,39.81999982550172],[118.38749984514642,39.81999981649601],[118.44999973101154,39.819999826099405],[118.44999973101154,40.31999883983974],[118.38749984514642,40.319998782170615],[118.32499994851155,40.31999885553336],[118.26250008541567,40.31999879015315],[118.20000021071498,40.31999884240461],[118.13750027893767,40.31999883711892],[118.07500042291933,40.31999883912191],[118.01250059673546,40.319998816332195],[117.9500006647658,40.31999883152614],[117.9500006647658,39.81999979714854]]]}"
0000000000000000001d,2594,6,6855.0,5946.166666666667,5834.5,5487.0,35677.0,"{""type"":""Polygon"",""coordinates"":[[[118.44999973101154,39.819999826099405],[118.51249956159542,39.819999837308686],[118.57499947028623,39.819999785206555],[118.63749932293841,39.819999820534356],[118.69999916329995,39.819999829150596],[118.76249903476817,39.81999984105937],[118.82499898038535,39.8199998135494],[118.88749886507792,39.819999823908795],[118.9499987313784,39.819999828843436],[118.94999873137841,40.31999878014984],[118.88749886507792,40.31999879601284],[118.82499898038535,40.319998839196145],[118.76249903476817,40.319998810541186],[118.69999916329995,40.31999884886846],[118.63749932293841,40.319998854412056],[118.57499947028623,40.31999879850291],[118.51249956159542,40.31999879545044],[118.44999973101154,40.31999883983974],[118.44999973101154,39.819999826099405]]]}"
0000000000000000001e,2595,21,15831.0,8832.238095238095,6879.0,5497.0,185477.0,"{""type"":""Polygon"",""coordinates"":[[[118.9499987313784,39.819999828843436],[119.01249915429268,39.81999978353575],[119.07499955357449,39.81999981270764],[119.13749997075175,39.81999979978122],[119.20000044697548,39.81999984398112],[119.26250084569612,39.819999804758716],[119.32500129614436,39.81999982822868],[119.38750174984433,39.8199998208447],[119.45000215807949,39.81999983282294],[119.45000215807949,40.3199987962593],[119.38750174984433,40.319998797624756],[119.32500129614436,40.3199988426284],[119.26250084569612,40.31999881095865],[119.20000044697548,40.31999879624745],[119.13749997075175,40.31999879789561],[119.07499955357449,40.319998813037316],[119.01249915429268,40.319998815887736],[118.94999873137841,40.31999878014984],[118.9499987313784,39.819999828843436]]]}"
0000000000000000001f,2596,65,35667.0,9777.676923076922,7543.0,5485.0,635549.0,"{""type"":""Polygon"",""coordinates"":[[[119.45000215807949,39.81999983282294],[119.51250202934987,39.81999982160983],[119.57500193431869,39.819999808722216],[119.63750182330921,39.81999984324586],[119.70000164639437,39.819999830349396],[119.7625015301001,39.819999840770905],[119.82500142375648,39.81999985072146],[119.88750127643594,39.81999983622805],[119.95000112518373,39.819999819825945],[119.95000112518373,40.319998866797754],[119.88750127643594,40.31999881007568],[119.82500142375648,40.319998838319215],[119.7625015301001,40.31999885926673],[119.70000164639437,40.31999882640069],[119.63750182330921,40.31999883542537],[119.57500193431869,40.31999881765314],[119.51250202934987,40.31999879676583],[119.45000215807949,40.3199987962593],[119.45000215807949,39.81999983282294]]]}"
00000000000000000020,2597,0,,,,,0.0,"{""type"":""Polygon"",""coordinates"":[[[121.95000164273927,39.81999978738367],[122.01250148941376,39.81999984497236],[122.07500138106097,39.819999853946314],[122.13750125273944,39.819999849433],[122.20000112576413,39.819999839475585],[122.26250102090869,39.81999983165792],[122.32500087190937,39.81999978944735],[122.38750078504238,39.819999833879],[122.4500006066576,39.81999981355963],[122.4500005804829,40.31999881868231],[122.38750074126037,40.3199988124171],[122.32500090071481,40.319998834342854],[122.26250104202286,40.31999882609895],[122.20000112639129,40.31999880651119],[122.13750126608174,40.31999881773355],[122.0750013581475,40.31999882809914],[122.01250145090967,40.31999882929855],[121.95000159282802,40.319998813087025],[121.95000164273927,39.81999978738367]]]}"
00000000000000000021,2598,100,53017.0,13386.29,8934.916666666666,5489.0,1338629.0,"{""type"":""Polygon"",""coordinates"":[[[122.4500006066576,39.81999981355963],[122.51250052831789,39.819999821567315],[122.57500039546913,39.81999984698579],[122.63750022588242,39.819999824633186],[122.7000001229489,39.81999980257667],[122.76250001702593,39.81999981227732],[122.82499983811324,39.81999981461198],[122.88749977392061,39.8199998288573],[122.9499996672799,39.81999984242209],[122.94999960442114,40.319998804104266],[122.88749973982449,40.31999883206805],[122.82499984442268,40.31999884208447],[122.76249996485022,40.31999882635177],[122.7000001262323,40.31999885455583],[122.63750024526625,40.31999881892806],[122.57500041221715,40.3199988389909],[122.51250045767492,40.31999883398611],[122.4500005804829,40.31999881868231],[122.4500006066576,39.81999981355963]]]}"
00000000000000000022,2599,88,52833.0,15373.227272727272,9631.0,3763.0,1352844.0,"{""type"":""Polygon"",""coordinates"":[[[122.9499996672799,39.81999984242209],[123.01249953270491,39.81999978787418],[123.07499938413032,39.81999980808933],[123.13749923490835,39.81999983472469],[123.19999909780582,39.81999979912479],[123.26249898500092,39.819999842666],[123.3249989080803,39.819999825708805],[123.38749879244956,39.81999977627863],[123.44999864867026,39.81999983440946],[123.44999860119844,40.31999882153898],[123.3874987976341,40.319998813879245],[123.32499892123647,40.31999881546349],[123.26249901746924,40.31999881871626],[123.19999913192113,40.319998816120695],[123.13749922372534,40.31999882810348],[123.07499942527332,40.319998819257066],[123.01249945720676,40.319998815789916],[122.94999960442114,40.319998804104266],[122.9499996672799,39.81999984242209]]]}"
00000000000000000023,2600,25,46774.0,13283.88,8259.0,5502.0,332097.0,"{""type"":""Polygon"",""coordinates"":[[[123.44999864867026,39.81999983440946],[123.51249908502787,39.81999980460201],[123.574999534516,39.81999982620059],[123.6374998892492,39.81999980620475],[123.70000036628058,39.81999980684332],[123.76250076882148,39.81999981490773],[123.82500128800655,39.81999983007297],[123.88750166105422,39.81999979092028],[123.95000212603844,39.81999982175416],[123.95000214781074,40.31999883672731],[123.88750161303132,40.31999881644556],[123.82500121234312,40.319998819226],[123.76250083690917,40.319998817614646],[123.7000002918611,40.31999881221121],[123.63749992777821,40.31999883719958],[123.57499948355148,40.319998843798466],[123.51249900424763,40.31999882457282],[123.44999860119844,40.31999882153898],[123.44999864867026,39.81999983440946]]]}"
00000000000000000024,2601,92,94790.0,13416.065217391304,8242.888888888889,5484.0,1234278.0,"{""type"":""Polygon"",""coordinates"":[[[123.95000212603844,39.81999982175416],[124.01250196566124,39.81999980163236],[124.07500189229982,39.819999838276686],[124.13750172854326,39.819999842351805],[124.20000158114328,39.81999984081166],[124.26250149068055,39.819999812157725],[124.32500132725949,39.819999791969806],[124.3875011984079,39.81999980670904],[124.45000114521171,39.819999834529916],[124.45000112506287,40.31999880842532],[124.38750122590143,40.319998805367504],[124.32500128266066,40.319998823918766],[124.2625014250012,40.31999882820065],[124.2000016101504,40.31999884051135],[124.1375017282385,40.31999883410385],[124.07500182319038,40.319998801927895],[124.01250191964294,40.319998814691324],[123.95000214781074,40.31999883672731],[123.95000212603844,39.81999982175416]]]}"
0000000000000000002a,2677,4,27397.0,17979.0,18150.0,8219.0,71916.0,"{""type"":""Polygon"",""coordinates"":[[[113.94999980127372,40.31999882887505],[114.01249961494779,40.319998844278345],[114.07499948848324,40.319998799452414],[114.13749938691707,40.31999884507167],[114.19999927528013,40.31999883757712],[114.26249911859477,40.319998853655925],[114.32499906323218,40.319998782408135],[114.3874988927758,40.31999881362048],[114.44999875351041,40.31999883568361],[114.44999875351041,40.81999785331426],[114.3874988927758,40.81999782895193],[114.32499906323218,40.81999781756137],[114.26249911859477,40.819997858153116],[114.19999927528013,40.81999783555686],[114.13749938691707,40.81999786089084],[114.07499948848324,40.81999785880925],[114.01249961494779,40.819997826551166],[113.94999980127372,40.81999783405247],[113.94999980127372,40.31999882887505]]]}"
0000000000000000002b,2678,4,32200.0,13187.0,7534.5,5479.0,52748.0,"{""type"":""Polygon"",""coordinates"":[[[114.44999875351041,40.31999883568361],[114.51249861031246,40.319998850522694],[114.57499851865738,40.31999883938618],[114.63749835271804,40.319998824070986],[114.69999825847623,40.31999883796661],[114.76249811002621,40.31999882903523],[114.82499805317266,40.31999882976952],[114.8874978713726,40.319998808384845],[114.94999780081427,40.31999884904374],[114.94999780081427,40.81999778845253],[114.8874978713726,40.819997815132695],[114.82499805317266,40.81999784628808],[114.76249811002621,40.81999779980142],[114.69999825847623,40.81999785269445],[114.63749835271804,40.81999782863004],[114.57499851865737,40.8199978523297],[114.51249861031246,40.81999781912546],[114.44999875351041,40.81999785331426],[114.44999875351041,40.31999883568361]]]}"
0000000000000000002c,2679,4,9532.0,6640.0,5790.0,5448.0,26560.0,"{""type"":""Polygon"",""coordinates"":[[[114.94999780081427,40.31999884904374],[115.01249816795351,40.31999879452911],[115.0749986654598,40.319998852220024],[115.13749907662935,40.3199988432621],[115.19999954668145,40.31999879763117],[115.26249994931185,40.319998807703364],[115.32500033907466,40.31999885049504],[115.38750077038793,40.3199988295607],[115.45000120714293,40.319998815299066],[115.45000120714293,40.81999782587474],[115.38750077038793,40.81999781108378],[115.32500033907466,40.819997812170634],[115.26249994931185,40.81999783250935],[115.19999954668145,40.81999782383271],[115.13749907662935,40.819997809825104],[115.0749986654598,40.81999784434649],[115.01249816795351,40.81999782639254],[114.94999780081427,40.81999778845253],[114.94999780081427,40.31999884904374]]]}"
0000000000000000002d,2680,21,43597.0,13318.42857142857,7493.0,5450.0,279687.0,"{""type"":""Polygon"",""coordinates"":[[[115.45000120714293,40.319998815299066],[115.51250107096507,40.31999885951408],[115.57500095838192,40.31999881083418],[115.63750083301515,40.31999881165487],[115.70000074871464,40.31999883672656],[115.76250057859622,40.31999883047767],[115.82500046656986,40.31999881846068],[115.887500375804,40.31999879585886],[115.95000026937656,40.3199988304254],[115.95000026937656,40.81999781254469],[115.887500375804,40.81999784801974],[115.82500046656986,40.81999779842424],[115.76250057859622,40.81999781395203],[115.70000074871466,40.81999782791754],[115.63750083301515,40.81999781620399],[115.57500095838192,40.819997834423624],[115.51250107096507,40.81999783624043],[115.45000120714293,40.81999782587474],[115.45000120714293,40.319998815299066]]]}"
0000000000000000002e,2681,73,46602.0,11198.794520547945,8217.25,5306.0,817512.0,"{""type"":""Polygon"",""coordinates"":[[[115.95000026937656,40.3199988304254],[116.01250011027291,40.31999884404931],[116.07499995156216,40.319998809467926],[116.13749984612735,40.319998844419075],[116.1999997565261,40.319998797092595],[116.26249964521116,40.31999880634248],[116.32499947452831,40.31999879265864],[116.38749938684246,40.31999885018809],[116.44999925409569,40.31999884812386],[116.44999925409569,40.819997842025046],[116.38749938684246,40.819997851376776],[116.32499947452831,40.81999779751105],[116.26249964521116,40.81999781066082],[116.1999997565261,40.81999779871494],[116.13749984612735,40.81999784127759],[116.07499995156216,40.819997801414175],[116.01250011027291,40.8199978304221],[115.95000026937656,40.81999781254469],[115.95000026937656,40.3199988304254]]]}"
0000000000000000002f,2682,157,99934.0,12689.089171974523,8213.583333333334,5270.0,1992187.0,"{""type"":""Polygon"",""coordinates"":[[[116.44999925409569,40.31999884812386],[116.51249912824201,40.31999882926787],[116.57499897102883,40.31999885809151],[116.63749883404937,40.31999883143568],[116.69999876867364,40.3199987908007],[116.76249864621,40.31999882189219],[116.82499851772049,40.31999882056523],[116.8874983441674,40.31999884966596],[116.94999826605553,40.319998781857024],[116.94999826605553,40.81999781913179],[116.8874983441674,40.81999781573711],[116.82499851772049,40.819997848305604],[116.76249864621,40.81999782893061],[116.69999876867364,40.81999783977703],[116.63749883404937,40.819997841378836],[116.57499897102883,40.819997821139665],[116.51249912824201,40.81999781089065],[116.44999925409569,40.819997842025046],[116.44999925409569,40.31999884812386]]]}"
00000000000000000030,2683,47,25310.0,8493.297872340425,6852.0,5453.0,399185.0,"{""type"":""Polygon"",""coordinates"":[[[116.94999826605553,40.319998781857024],[117.01249869297735,40.31999878334951],[117.07499913599196,40.31999881098976],[117.1374995553392,40.3199987815326],[117.20000000084326,40.31999880575749],[117.26250043236597,40.31999879980012],[117.32500080961704,40.319998824174235],[117.38750127144553,40.31999882103178],[117.45000168746127,40.31999880077934],[117.45000168746127,40.8199978039387],[117.38750127144553,40.81999780620967],[117.32500080961704,40.81999784469781],[117.26250043236597,40.819997838028506],[117.20000000084326,40.819997844860815],[117.1374995553392,40.81999780597198],[117.07499913599196,40.81999780531113],[117.01249869297735,40.8199978058266],[116.94999826605553,40.81999781913179],[116.94999826605553,40.319998781857024]]]}"
