GridID,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
3698,1788348.0,1.45591995E8,1.5644143E7,1.0313533E7,2.0411049E7,3.6659661E7,5.4519576E7,3.5159526E7,3.0476219E7,2.0467756E7,1.9228749E7,3.8779392E7,3.4639207E7,3.9650559E7,5.3101943E7,1.8520425E7,3.064919E7,2.8354595E7,2.7200231E7,1.8105609E7,5021902.0,9429480.0,5911124.0,3774967.0,2.2617543E7,4578001.0,1.0054944E7,1.233263E7,4322205.0,922554.0,1765867.0,405015.0,164042.0,1254441.0,2274807.0,869434.0
3699,1931228.0,1.15511333E8,1.8377274E7,2.2037638E7,2.5912103E7,3.431725E7,5.3113967E7,3.6773963E7,2.9433571E7,3.0491776E7,3.1516588E7,5.6503687E7,3.4831975E7,2.4426058E7,3.3071987E7,2.4732247E7,2.6150736E7,3.1639056E7,2.4819964E7,1.7487926E7,9422676.0,1.5308464E7,1.1621982E7,1.2084967E7,6.6561811E7,8991446.0,3711366.0,1.0716936E7,9946635.0,1453193.0,2850818.0,1184306.0,819960.0,1253907.0,970024.0,4322517.0
3700,3072468.0,1.98457598E8,3.0805686E7,4.2799029E7,2.573922E7,3.7131829E7,4.6599938E7,4.0961368E7,4.610178E7,2.5051836E7,3.0542201E7,6.1848139E7,6.2691995E7,4.9259335E7,3.2617174E7,3.8451023E7,5.718929E7,5.620836E7,6.116287E7,2.8581313E7,1.8762074E7,1.9532651E7,1.0624506E7,1.1371262E7,1.2140763E7,1.3369377E7,7559647.0,1.1336053E7,1.2758832E7,1639802.0,1147602.0,566649.0,674733.0,5694239.0,2373237.0,4257856.0
3701,3404553.0,1.50127718E8,3.4783189E7,4.139823E7,3.0977251E7,3.6578934E7,3.8694841E7,4.1072154E7,8.0715877E7,2.5021684E7,3.6464224E7,1.18098164E8,8.0548624E7,5.4622064E7,2.5405516E7,3.4562786E7,4.5574286E7,3.7589243E7,3.8637909E7,1.8452111E7,1.3533959E7,9605814.0,9165081.0,2.4191855E7,1.2807077E7,1.0202763E7,7020134.0,1.0356623E7,1.333649E7,1416281.0,480850.0,581333.0,634938.0,1080836.0,3627426.0,2990663.0
3702,1284126.0,1.50814132E8,2.507972E7,1.2397967E7,1.2619476E7,1.4673854E7,1.422215E7,1.3417464E7,4.5772402E7,1.1356776E7,1.7643628E7,6.4383938E7,1.0812064E7,3.1366326E7,1.713503E7,1.4136782E7,1.6460244E7,7371731.0,1.9072529E7,8619609.0,6330830.0,5129897.0,3343308.0,1742831.0,6304340.0,3691801.0,5127514.0,1.1015198E7,5403491.0,1132373.0,1236372.0,3333459.0,1385158.0,2244047.0,9665043.0,4322295.0
3724,14798.0,3670843.0,88437.0,88408.0,210681.0,672509.0,4918286.0,989223.0,1452223.0,1162564.0,1301033.0,2898791.0,2294772.0,1626116.0,103544.0,177116.0,133012.0,398445.0,191826.0,118181.0,88765.0,133422.0,58877.0,147669.0,369026.0,102987.0,117998.0,279688.0,,44278.0,44383.0,14720.0,29602.0,162612.0,117841.0,1041487.0
3725,191999.0,7825033.0,502022.0,1697146.0,2423383.0,975200.0,1.0087116E7,2537097.0,3949741.0,1618784.0,1.1970586E7,1.1847993E7,2761648.0,1.1758888E7,589638.0,619939.0,472265.0,886508.0,1280366.0,361282.0,707486.0,596813.0,1502071.0,368798.0,942373.0,310022.0,448222.0,265241.0,239754.0,103219.0,338994.0,531215.0,382568.0,442193.0,191374.0,2944069.0
3726,986294.0,1.7281747E7,1946504.0,2689576.0,1956415.0,1546200.0,1.199732E7,5634994.0,3309210.0,3685943.0,1.6370842E7,2.2473205E7,8218202.0,9.0541251E7,2369489.0,1383772.0,1987781.0,1191497.0,6395348.0,235802.0,265542.0,1103737.0,1205576.0,368603.0,692047.0,324197.0,483805.0,766249.0,618805.0,235676.0,147536.0,339007.0,117915.0,487476.0,118199.0,1300168.0
3727,891031.0,4.4319187E7,2661056.0,3180881.0,3309832.0,4239047.0,1.1730945E7,8112002.0,1.2196282E7,6122109.0,1.7122474E7,2.3638755E7,1.2687923E7,1.14983075E8,8267545.0,3857232.0,3190901.0,2541785.0,6894278.0,2413941.0,1713196.0,1454527.0,1521165.0,1490532.0,1858037.0,1864464.0,3072156.0,4405206.0,3190627.0,1618821.0,2675144.0,2577550.0,598380.0,1460092.0,457153.0,1133842.0
3728,1085522.0,1.02791279E8,5234674.0,6631788.0,5564998.0,8088920.0,2.9064311E7,1.4756356E7,2.0454167E7,2.1674394E7,3.3570337E7,1.7731502E7,1.2418069E7,5.1613392E7,1.0566286E7,5483402.0,1.1848914E7,1.1564804E7,1.6095499E7,1.4581183E7,5860571.0,7315203.0,6754921.0,2419829.0,7550426.0,7717011.0,9288241.0,2.1810351E7,1.2398648E7,4806495.0,9325093.0,1577711.0,2439079.0,1061085.0,1606593.0,2797810.0
3729,1012388.0,7.2950723E7,2865075.0,3949011.0,3312968.0,4885492.0,2.6459525E7,6242280.0,1.1527666E7,1.7059772E7,2.7055219E7,6.6471855E7,9490010.0,2.5851629E7,1.880678E7,8054066.0,1.1856641E7,9733049.0,1.7567871E7,7071887.0,4029207.0,6825353.0,7946830.0,2115861.0,6306611.0,5218776.0,1.353809E7,1.6619542E7,5620003.0,2076139.0,3817928.0,1104285.0,383126.0,442247.0,280185.0,206374.0
3730,1585094.0,1.55197026E8,4635350.0,4611271.0,6687641.0,7631768.0,3.4020159E7,7812652.0,1.5358603E7,3.3797005E7,1.8912374E7,6.6533896E7,7991210.0,1.2309465E7,1.6052459E7,1.6615037E7,2.0878922E7,2.4208121E7,7.2453803E7,6690925.0,2294264.0,5135328.0,3647208.0,997845.0,3576953.0,2606340.0,3455587.0,1.1865401E7,6243255.0,2008717.0,4135741.0,1591137.0,854228.0,1358031.0,1934142.0,4198115.0
3731,1864062.0,1.19472546E8,1.0344158E7,1.3154496E7,9995141.0,1.3103077E7,4.0326461E7,2.4555409E7,6.8060589E7,4.6454028E7,1.974466E7,7.4565717E7,1.1823983E7,1.7339345E7,2.1049563E7,1.7263702E7,2.4061266E7,4.7900899E7,1.20069613E8,1.9503484E7,8532690.0,2.0011394E7,6065250.0,6500800.0,1.3534032E7,4816457.0,3888620.0,9626583.0,2511022.0,1165327.0,2705888.0,1363217.0,882952.0,3837839.0,3794001.0,2411805.0
3732,1346183.0,6.3650709E7,5835378.0,1.1319001E7,3460827.0,4247984.0,1.8463842E7,9497917.0,9.6756052E7,1.189039E7,1.1995389E7,6.5064595E7,8171677.0,1.9642784E7,1.1319099E7,1.075847E7,1.1223933E7,1.2537963E7,1.9823375E7,7842027.0,1.1744503E7,1.3516576E7,4156979.0,3034550.0,7039926.0,2841723.0,3102918.0,6736886.0,2479996.0,608656.0,1519348.0,1550736.0,691329.0,1331812.0,2831837.0,1798389.0
3750,102107.0,1.8953243E7,335285.0,593687.0,801403.0,926558.0,5190055.0,1967111.0,4371449.0,2179317.0,3519925.0,1.9695356E7,656416.0,5551709.0,466570.0,540500.0,421125.0,849379.0,861697.0,160120.0,437662.0,2067750.0,964397.0,120381.0,1183670.0,986835.0,819679.0,3587784.0,233027.0,131500.0,131083.0,568396.0,189493.0,613283.0,320729.0,957072.0
3751,890615.0,3.3821196E7,2196853.0,2699680.0,3457427.0,3536474.0,5.4753565E7,1.3104024E7,9601280.0,5087847.0,2.6646583E7,1.614825E7,9295851.0,2.7964351E7,2318642.0,1401726.0,1343406.0,1211382.0,1782285.0,933764.0,821650.0,2968541.0,1806068.0,1236663.0,6791762.0,932040.0,2106559.0,9307034.0,219130.0,87606.0,335788.0,655521.0,803212.0,837211.0,481462.0,1388588.0
3752,4894839.0,5.9471609E7,1.0437019E7,1.3753199E7,1.0041146E7,1.0027188E7,2.8529071E7,2.5782694E7,1.6276964E7,1.3076323E7,1.0257687E8,3.4447057E7,3.6410654E7,2.68725736E8,3995486.0,4172911.0,4627051.0,2408347.0,9051182.0,1203092.0,1351797.0,3312012.0,1860871.0,1958787.0,2611720.0,1110865.0,715313.0,3478622.0,292886.0,116717.0,648201.0,854022.0,131130.0,1293344.0,233640.0,773688.0
3753,2010614.0,6.7524342E7,4924414.0,6669728.0,5506572.0,7091865.0,1.1584553E7,1.0312722E7,1.5238831E7,8994698.0,2.8337082E7,2.8479492E7,1.8712941E7,2.03973486E8,4705721.0,4105759.0,2864399.0,2656450.0,6063237.0,774221.0,568832.0,1844234.0,799809.0,755195.0,1707602.0,1430178.0,452711.0,1856783.0,234109.0,102191.0,1073028.0,1863071.0,131487.0,919602.0,306556.0,598398.0
3754,423948.0,5.0325943E7,2132382.0,3133225.0,1989934.0,2938759.0,4926391.0,6913329.0,1.4218741E7,8477326.0,2.3501772E7,1.6907994E7,7682263.0,5.9738969E7,2695900.0,2871505.0,1038739.0,1038651.0,3736636.0,477931.0,175578.0,614578.0,409519.0,468287.0,475740.0,1419319.0,277862.0,1185442.0,1288486.0,1532770.0,570644.0,907259.0,160814.0,227257.0,233811.0,1273360.0
3755,278453.0,1.9935498E7,747290.0,878809.0,1456004.0,1985429.0,5814340.0,2121154.0,6920035.0,2.4683742E7,8324156.0,6920447.0,5420384.0,1.294704E7,2213654.0,1775768.0,2089510.0,2664401.0,4671316.0,762581.0,322572.0,454249.0,967783.0,366278.0,588162.0,850860.0,445557.0,2072537.0,468943.0,366202.0,639582.0,439528.0,175789.0,234283.0,688567.0,1484781.0
3772,852050.0,1.60073041E8,2471228.0,3915219.0,4777236.0,5577317.0,7324643.0,8774307.0,1.1710214E7,7057446.0,9480055.0,3.1034097E7,1.2513953E7,1.22501558E8,1893708.0,2975779.0,2356114.0,2111121.0,2483930.0,1904438.0,1732388.0,1270955.0,1160442.0,2279705.0,5765911.0,1460192.0,1641951.0,2093119.0,621619.0,462197.0,1024965.0,2033933.0,390242.0,2412267.0,1633497.0,2429387.0
1271,75678.0,94398.0,445320.0,321360.0,37802.0,56697.0,188904.0,218621.0,981862.0,339871.0,245522.0,321260.0,302594.0,377641.0,659350.0,364291.0,566973.0,137729.0,132219.0,226693.0,528956.0,207764.0,434199.0,207704.0,283274.0,415487.0,383204.0,151220.0,207924.0,169969.0,170058.0,245780.0,132119.0,1474871.0,540056.0,636073.0
1272,94516.0,188692.0,756946.0,18954.0,,,18870.0,37818.0,56606.0,37780.0,283104.0,56681.0,37778.0,75562.0,170166.0,245439.0,189052.0,37750.0,75482.0,,56681.0,94405.0,56651.0,75630.0,226947.0,189233.0,132423.0,132460.0,18876.0,94514.0,113287.0,75557.0,75600.0,1738731.0,661208.0,2782533.0
1273,339942.0,132195.0,377676.0,246002.0,75488.0,113287.0,94401.0,245435.0,207654.0,113332.0,779098.0,169880.0,226489.0,245466.0,132259.0,56650.0,94344.0,94412.0,151083.0,264485.0,283440.0,302156.0,302138.0,94429.0,132148.0,866667.0,737021.0,226543.0,311562.0,320985.0,188867.0,264309.0,810033.0,8713081.0,4660628.0,339948.0
1274,170101.0,132221.0,,679972.0,37826.0,132276.0,113510.0,207830.0,226942.0,302529.0,436239.0,56693.0,170237.0,113529.0,170183.0,132529.0,113490.0,94578.0,75708.0,170343.0,208079.0,170420.0,302617.0,56675.0,397070.0,171832.0,1059077.0,113368.0,189251.0,189186.0,207794.0,189133.0,356251.0,2118568.0,2156400.0,699711.0
1275,245421.0,18871.0,113342.0,776496.0,283761.0,335706.0,245933.0,5505971.0,359015.0,321477.0,434846.0,302768.0,265021.0,378003.0,302789.0,151318.0,415986.0,132475.0,245836.0,208098.0,354178.0,207948.0,188812.0,604343.0,699238.0,283943.0,737078.0,207937.0,396846.0,491127.0,717644.0,845013.0,1116969.0,6069216.0,3020502.0,1999117.0
1354,470338.0,588160.0,7684565.0,809376.0,527039.0,922353.0,9129630.0,3508526.0,2240154.0,3523156.0,4288237.0,5546864.0,7507538.0,8981678.0,7575964.0,6999195.0,2862469.0,2315455.0,3369914.0,2597376.0,2710935.0,3750109.0,4725740.0,2520743.0,1853003.0,3349049.0,5839147.0,2874361.0,3199958.0,3669372.0,2969832.0,3765715.0,3388000.0,4044076.0,8819357.0,2.3512647E7
1355,,18786.0,37642.0,,,,,75297.0,75245.0,10943.0,18788.0,,18842.0,,,18789.0,18824.0,18779.0,37637.0,,37712.0,37639.0,75419.0,,,18815.0,75195.0,18814.0,18853.0,,37685.0,,18831.0,225679.0,150413.0,888946.0
1356,150542.0,131759.0,375852.0,18832.0,,,75199.0,112729.0,37541.0,131713.0,432404.0,,,56449.0,18848.0,93974.0,37608.0,37687.0,225588.0,56390.0,94012.0,37625.0,93986.0,,56383.0,75189.0,93950.0,56357.0,37587.0,18789.0,,18783.0,,1448428.0,841688.0,3679086.0
1357,357697.0,112914.0,169101.0,,18843.0,56434.0,56446.0,111033.0,131865.0,207110.0,357418.0,75384.0,225936.0,75333.0,206961.0,150428.0,131847.0,150460.0,206897.0,94132.0,75308.0,94073.0,282237.0,75278.0,169432.0,753436.0,282493.0,112930.0,122393.0,188306.0,206894.0,112993.0,508560.0,4974970.0,2070493.0,2875797.0
1358,150605.0,131612.0,18775.0,75243.0,18780.0,75267.0,18775.0,284253.0,206758.0,244481.0,319504.0,131510.0,75088.0,94040.0,131522.0,37636.0,75275.0,56487.0,150384.0,56397.0,131597.0,18786.0,300607.0,414016.0,356976.0,864571.0,639357.0,488400.0,263266.0,507459.0,732399.0,1691118.0,1358707.0,2783409.0,2744196.0,450937.0
1359,,,,75253.0,,4733.0,18852.0,37709.0,56563.0,37698.0,37671.0,,,37706.0,56497.0,94230.0,37698.0,37703.0,18831.0,75331.0,117743.0,131818.0,37707.0,131955.0,131934.0,169391.0,56520.0,18758.0,37678.0,,94835.0,136706.0,244594.0,800582.0,903682.0,306248.0
1360,37587.0,,131723.0,,,,,56448.0,,,37663.0,,56386.0,18823.0,18790.0,18847.0,,,,37656.0,18764.0,,,,113009.0,,,,,37627.0,,56413.0,56335.0,75237.0,394829.0,357419.0
1361,18845.0,37604.0,1299907.0,37707.0,131884.0,150777.0,113094.0,75366.0,75282.0,94187.0,210312.0,18846.0,37699.0,113024.0,94215.0,131908.0,18838.0,75353.0,131907.0,112984.0,188429.0,150656.0,207160.0,191505.0,610678.0,94162.0,97342.0,153767.0,113010.0,113051.0,75376.0,188412.0,56515.0,131872.0,677993.0,6009941.0
1362,131912.0,113071.0,2575800.0,734777.0,320306.0,381587.0,777230.0,659411.0,433421.0,621797.0,637591.0,546391.0,546382.0,489774.0,376860.0,244977.0,226186.0,207323.0,301528.0,263862.0,720653.0,508726.0,457019.0,543366.0,863788.0,301522.0,317298.0,449099.0,245009.0,131907.0,508808.0,245006.0,188448.0,150475.0,395613.0,357703.0
1437,56187.0,93661.0,2518946.0,112401.0,149848.0,112357.0,3763256.0,6138106.0,524331.0,1160834.0,2209200.0,486911.0,805667.0,840047.0,449508.0,571271.0,683526.0,318347.0,538626.0,1123377.0,682019.0,524351.0,486977.0,674185.0,1010991.0,730459.0,1505867.0,318214.0,821476.0,1325082.0,992624.0,3221032.0,805274.0,1479474.0,5432133.0,5815553.0
1438,,,,,,,56110.0,84087.0,,,18651.0,,,37376.0,,18667.0,37400.0,18751.0,,18701.0,,56042.0,37299.0,,,,,,18751.0,18750.0,18750.0,,,93398.0,224607.0,135827.0
1439,,,,,,,18666.0,56045.0,37384.0,,,,,,,18748.0,18678.0,,18687.0,,18689.0,18654.0,,,,18699.0,93478.0,,,,,18734.0,,261380.0,37349.0,112186.0
1440,168184.0,74821.0,205784.0,111978.0,56068.0,37316.0,224403.0,56067.0,467259.0,74825.0,130833.0,,55972.0,93435.0,112100.0,56078.0,37350.0,93511.0,112145.0,168016.0,56075.0,149461.0,168162.0,93352.0,149373.0,74729.0,616296.0,56001.0,130820.0,130724.0,93447.0,149732.0,18659.0,4260665.0,933495.0,3086561.0
1441,74813.0,74884.0,130972.0,111959.0,,74830.0,93531.0,18693.0,261727.0,93548.0,56159.0,74770.0,,74733.0,18690.0,,18700.0,56150.0,187035.0,56045.0,93583.0,56127.0,37437.0,93482.0,74797.0,91775.0,560954.0,149686.0,93684.0,74851.0,93592.0,37468.0,56147.0,4212616.0,1256717.0,1181800.0
1442,112312.0,56156.0,74727.0,112089.0,,,56150.0,37308.0,93472.0,56149.0,112021.0,37399.0,74858.0,56129.0,74900.0,18655.0,56032.0,18704.0,112320.0,204785.0,37309.0,93402.0,18711.0,37419.0,,188874.0,224249.0,130918.0,130776.0,74683.0,130950.0,147137.0,317845.0,1253347.0,1496714.0,598503.0
1443,,,,18734.0,,,,,37466.0,37357.0,,,18667.0,,,,,18717.0,18716.0,37993.0,18733.0,18684.0,18667.0,,18734.0,37317.0,37357.0,,18668.0,,,56048.0,56000.0,93480.0,130837.0,
1444,,,,,,,,,,,,,,,,,,,37429.0,18719.0,,,,,,,18651.0,18676.0,,,,,,74642.0,55981.0,
1445,,,205286.0,,,,,,,,16305.0,18659.0,,,37303.0,18751.0,,,18680.0,,18654.0,,,,,,93281.0,18650.0,18645.0,55989.0,37374.0,74584.0,93338.0,37317.0,186678.0,186678.0
1446,18657.0,37334.0,1089316.0,18666.0,186680.0,93333.0,186526.0,93258.0,55972.0,93340.0,149265.0,74729.0,74815.0,111922.0,18654.0,55957.0,,37318.0,93287.0,74697.0,,,18653.0,18648.0,112031.0,167934.0,37298.0,111981.0,55948.0,93407.0,669200.0,261147.0,517741.0,340517.0,485314.0,1679649.0
1447,74768.0,854150.0,1570029.0,37395.0,74776.0,210898.0,186781.0,130867.0,56146.0,74848.0,617157.0,56030.0,130888.0,317898.0,109809.0,411179.0,149588.0,93365.0,205490.0,243103.0,149371.0,224594.0,299260.0,392754.0,392761.0,261603.0,373745.0,750089.0,130802.0,392753.0,187073.0,242926.0,355205.0,766887.0,1626487.0,5278759.0
1448,,130884.0,37362.0,18699.0,,13211.0,,37339.0,,,37425.0,,37459.0,,37304.0,18653.0,,37408.0,56131.0,18676.0,,37372.0,,112399.0,93683.0,56172.0,74873.0,131057.0,56068.0,56017.0,,37410.0,,130628.0,371381.0,560694.0
1449,,299722.0,37374.0,,18663.0,37412.0,18734.0,224437.0,18721.0,74856.0,149687.0,18745.0,18685.0,18664.0,18724.0,74946.0,37487.0,74818.0,112363.0,18742.0,37389.0,74902.0,262045.0,416454.0,412131.0,131069.0,318224.0,392874.0,93679.0,93534.0,74953.0,112408.0,101474.0,374647.0,1109951.0,1933920.0
1450,56070.0,1382983.0,355399.0,,37456.0,224215.0,205480.0,973001.0,112163.0,112111.0,579463.0,93399.0,317620.0,112197.0,112300.0,93427.0,112253.0,187012.0,93537.0,224398.0,149594.0,224597.0,392527.0,373855.0,728973.0,187188.0,617091.0,897542.0,318028.0,673080.0,93533.0,523759.0,272517.0,635884.0,1851613.0,3873166.0
1451,,93448.0,112267.0,,18723.0,18657.0,37381.0,404382.0,,37492.0,74806.0,,37342.0,18669.0,37323.0,37435.0,,18724.0,18742.0,56074.0,37381.0,132643.0,282370.0,205715.0,74761.0,74654.0,261722.0,168080.0,205552.0,224275.0,74757.0,56125.0,56132.0,355107.0,261385.0,841008.0
1508,1746528.0,1338545.0,4.9934636E7,2929993.0,3032875.0,5563391.0,2.3838765E7,2.99735E7,1.5021439E7,1.6707521E7,1.1342422E7,4.2541286E7,7.5963387E7,1.3986962E7,3.7023263E7,5.3032819E7,5655621.0,6175096.0,7374591.0,4932882.0,3549272.0,2863705.0,3979879.0,2809627.0,4571901.0,9090099.0,6747009.0,1.1441424E7,1.9684609E7,5270101.0,3089470.0,5841319.0,2614469.0,1.883825E7,6615299.0,5.6818689E7
1509,1510139.0,817994.0,4.6040132E7,6587944.0,4852966.0,3665813.0,1.5985322E7,3.3741151E7,2.0403242E7,1.6774087E7,1.5452402E7,6.2119653E7,3.6163613E7,1.5421148E7,3.9761986E7,1.8094389E7,4869110.0,3628221.0,3279236.0,5898164.0,3401109.0,3317198.0,3143123.0,3160408.0,8999119.0,9671056.0,2118694.0,5128642.0,8598949.0,2711892.0,2269336.0,9288855.0,5082950.0,1.2796263E7,3812818.0,1.917798E7
1510,1097838.0,948832.0,3.6139415E7,6255679.0,3054752.0,3258161.0,1.7975655E7,3.0919965E7,1.187098E7,6.0613797E7,2.3851034E7,1.4137897E7,1.4244924E7,1.4332483E7,9605544.0,5932071.0,3092367.0,2661168.0,2343497.0,7439718.0,3161610.0,3439801.0,3624992.0,7048943.0,4042627.0,2362274.0,3943568.0,5364754.0,6235488.0,3501258.0,2158046.0,1.4846564E7,1822814.0,1.4643505E7,5845893.0,3.5677403E7
1511,391323.0,242117.0,7.8860534E7,1.030446E7,4829823.0,3129028.0,2.435109E7,5.0231284E7,2.435099E7,6.0729963E7,9027130.0,4130207.0,1.3072683E7,5646487.0,4470775.0,1415303.0,1547544.0,784655.0,1268564.0,5537164.0,1388604.0,841759.0,1324894.0,1042912.0,819499.0,409539.0,1471541.0,2580972.0,1102388.0,2675243.0,540166.0,373883.0,428277.0,1659239.0,930147.0,1.4374808E7
1512,298038.0,169926.0,8.1208483E7,6155706.0,3996134.0,4377764.0,7266265.0,5.331962E7,2.0230773E7,2.3973597E7,8430568.0,6485972.0,1.0711706E7,3694386.0,4683448.0,1658027.0,2611821.0,2925120.0,2256152.0,2145830.0,1119857.0,1287367.0,1527240.0,1063876.0,1101153.0,1117581.0,1620472.0,2319684.0,5760171.0,1813632.0,1229405.0,1066177.0,1210380.0,1252365.0,1289750.0,3.7311869E7
1513,130202.0,316533.0,3.3158349E7,2611448.0,3770223.0,4487755.0,6108697.0,1.2386264E7,8240148.0,9256656.0,4330780.0,6144941.0,2.1285953E7,4323347.0,3073942.0,1974030.0,2535678.0,919729.0,1342041.0,3502971.0,1676075.0,1660480.0,1417873.0,978252.0,1436939.0,1603764.0,1941168.0,4470797.0,3119876.0,2180900.0,1846256.0,1679106.0,1381022.0,1639083.0,6336183.0,6.8909499E7
1516,464436.0,596859.0,6.6586023E7,1261524.0,1096821.0,2881552.0,2249136.0,4727307.0,1665750.0,3389649.0,1.2711471E7,3.2579574E7,2.5845341E7,3973214.0,3215096.0,2396082.0,557468.0,595076.0,592437.0,3461893.0,448030.0,980700.0,2160626.0,762132.0,2544762.0,2995774.0,1934222.0,7878646.0,2079874.0,1816135.0,1014164.0,1033761.0,873941.0,5868186.0,1.2839032E7,7607066.0
1517,430274.0,780923.0,9.2780939E7,2.2061748E7,892878.0,1621212.0,2240373.0,3031085.0,1755442.0,1.0663404E7,2.7789514E7,5326184.0,1.5514306E7,8695536.0,3627859.0,5550133.0,800353.0,956054.0,1151107.0,4313998.0,855770.0,1953405.0,2681008.0,2663545.0,2362448.0,2994807.0,2140184.0,5034175.0,4364485.0,4235472.0,3520019.0,2121721.0,1415901.0,2467373.0,2.2723962E7,1.0467138E7
1518,1402426.0,1805489.0,7.9615961E7,7619466.0,2694647.0,2621266.0,5988932.0,1.3976683E7,1.1652265E7,4.2222881E7,7.0551261E7,1.5314298E7,2.3827268E7,1.11851E7,1.011226E7,1.3170417E7,2550525.0,2993631.0,2952403.0,5460308.0,3253591.0,4703792.0,5789229.0,5765857.0,9440664.0,7751880.0,4314284.0,8553378.0,5251835.0,5528575.0,3898094.0,3756130.0,3382740.0,5261779.0,4.852396E7,2.9982337E7
1519,587553.0,579481.0,1.2244568E7,640398.0,840342.0,705118.0,4841975.0,6719081.0,1.1615403E7,3.7905489E7,2.8672819E7,1.2226269E7,2.9180692E7,9074476.0,4466695.0,6212838.0,991512.0,550150.0,465153.0,1601713.0,672297.0,1246163.0,1265931.0,1677294.0,2475372.0,3742999.0,1358350.0,3361223.0,1470380.0,1733555.0,1007914.0,2013318.0,1042199.0,2851704.0,6714695.0,6805335.0
1520,74275.0,93077.0,1611382.0,167623.0,130179.0,130241.0,1701581.0,3146818.0,2862159.0,8247601.0,2875212.0,949179.0,1943614.0,353748.0,837348.0,1099648.0,486519.0,242003.0,260578.0,2199030.0,297858.0,725717.0,670505.0,2049735.0,2495613.0,2500451.0,1098778.0,762985.0,1432858.0,911877.0,437354.0,651326.0,204761.0,633127.0,2336833.0,3786592.0
1521,74206.0,18558.0,371073.0,18576.0,18552.0,90454.0,111547.0,1132572.0,705640.0,891071.0,1665189.0,222699.0,1113008.0,225118.0,204171.0,1083740.0,445466.0,111288.0,55726.0,259700.0,371029.0,371196.0,74258.0,296982.0,278514.0,167135.0,185626.0,74201.0,225285.0,572990.0,74204.0,167032.0,37168.0,482630.0,352572.0,1447248.0
1522,18541.0,,18639.0,,,,,155520.0,,37120.0,108926.0,,,55654.0,18555.0,74206.0,,,,,18538.0,167178.0,,37112.0,18623.0,18555.0,,,,,,111408.0,,93121.0,55805.0,148471.0
1523,55772.0,,55824.0,,,,55810.0,111555.0,55763.0,74353.0,92921.0,,,,,,,,,,,18560.0,,37153.0,55760.0,18542.0,18587.0,,37143.0,,,18592.0,37181.0,501810.0,241682.0,427512.0
1524,37147.0,18580.0,148693.0,130069.0,,,37268.0,18636.0,93114.0,,37180.0,,,,,,55670.0,,55681.0,18598.0,37170.0,55895.0,,18600.0,37222.0,,185993.0,74322.0,55726.0,18567.0,18543.0,92915.0,18587.0,725193.0,336709.0,1225507.0
1525,18554.0,55673.0,18579.0,55901.0,18575.0,,55724.0,55678.0,278369.0,55697.0,164756.0,18576.0,,111354.0,55653.0,18538.0,37178.0,92969.0,148497.0,92841.0,130228.0,74305.0,55789.0,55740.0,92994.0,18569.0,92852.0,185531.0,74239.0,92852.0,241321.0,315688.0,167091.0,1836034.0,872560.0,835364.0
1526,18640.0,,,,,146105.0,37212.0,,74344.0,55716.0,18642.0,,18573.0,18539.0,37122.0,,55904.0,,55820.0,,93167.0,93083.0,18632.0,,,37268.0,55827.0,18585.0,18632.0,,,95473.0,55882.0,371716.0,1076665.0,93063.0
1527,,37143.0,,,,92754.0,92771.0,18553.0,37125.0,18605.0,,,18562.0,,18591.0,18550.0,37098.0,,,,,18549.0,,,55669.0,55703.0,92831.0,92813.0,,,37160.0,37118.0,74268.0,37142.0,613373.0,259890.0
1528,,,,1754.0,,,,,,18538.0,37181.0,1753.0,18631.0,20384.0,18642.0,,,,,,,,,18575.0,37274.0,18637.0,20379.0,18550.0,,,1753.0,,55832.0,18622.0,37263.0,37179.0
1529,,671980.0,614906.0,109656.0,,18570.0,55766.0,37258.0,18629.0,111614.0,430237.0,500731.0,1528315.0,91354.0,55887.0,55875.0,55797.0,37206.0,37204.0,37258.0,18629.0,74286.0,,,37216.0,92917.0,240155.0,111533.0,92906.0,18629.0,72711.0,93006.0,186287.0,92963.0,428002.0,1321658.0
1530,18576.0,1093048.0,111724.0,18569.0,111746.0,74415.0,37184.0,71984.0,55866.0,130233.0,55863.0,59949.0,795509.0,167389.0,92923.0,74484.0,,37184.0,37275.0,18641.0,18587.0,37199.0,37263.0,18630.0,134270.0,185772.0,37168.0,167453.0,37181.0,148667.0,393031.0,204793.0,655417.0,278735.0,1228013.0,595920.0
1531,18644.0,618595.0,,74483.0,18550.0,111523.0,74299.0,92961.0,74332.0,74285.0,18643.0,88544.0,241236.0,278595.0,503918.0,130032.0,55924.0,18552.0,55680.0,18550.0,92931.0,167247.0,74174.0,74239.0,200438.0,463993.0,111501.0,262129.0,74290.0,185599.0,164883.0,148607.0,575839.0,129984.0,557235.0,334613.0
1532,,,18575.0,,,,,37174.0,,,18640.0,,,,,18644.0,,,18580.0,18587.0,18630.0,,,18557.0,18640.0,55868.0,37166.0,18644.0,18589.0,18549.0,,,18575.0,74399.0,169843.0,353396.0
1533,,37203.0,37113.0,,,18594.0,,74445.0,,,18595.0,,,18590.0,,,,,18542.0,,,,18552.0,37097.0,55746.0,37201.0,204483.0,167272.0,,,18582.0,37160.0,18601.0,37176.0,167310.0,446070.0
